X,Y,Radius,Color,Z,X_old,Y_old,Z_old
-230.3225728,-45.65996171,1,1,86.28098093,-2.303225728,-0.456599617,0.862809809
2.476552139,241.3880507,1,1,138.9718618,0.024765521,2.413880507,1.389718618
151.9569154,148.5192716,1,1,68.12712269,1.519569154,1.485192716,0.681271227
-17.0261496,-258.2276035,1,1,78.32530402,-0.170261496,-2.582276035,0.78325304
163.127429,-256.4952563,1,1,53.70279354,1.63127429,-2.564952563,0.537027935
180.3083786,132.6182737,1,1,91.58222194,1.803083786,1.326182737,0.915822219
-37.48816144,-178.4485355,1,1,57.98324493,-0.374881614,-1.784485355,0.579832449
-43.44135236,-81.90960267,1,1,83.45291195,-0.434413524,-0.819096027,0.834529119
-226.9663774,273.2620397,1,1,55.8946832,-2.269663774,2.732620397,0.558946832
70.36229875,-32.75710656,1,1,95.95836098,0.703622987,-0.327571066,0.95958361
154.2669931,262.1814904,1,1,79.93227085,1.542669931,2.621814904,0.799322709
-1.759634104,-231.6773835,1,1,105.3951201,-0.017596341,-2.316773835,1.053951201
79.84027053,201.3323094,1,1,98.14269353,0.798402705,2.013323094,0.981426935
227.3059326,-78.28641275,1,1,76.41630272,2.273059326,-0.782864128,0.764163027
-82.52148813,-162.2484539,1,1,37.73415177,-0.825214881,-1.622484539,0.377341518
160.3271321,-298.2092252,1,1,36.75056345,1.603271321,-2.982092252,0.367505635
-22.9888266,-209.2398507,1,1,65.10589096,-0.229888266,-2.092398507,0.65105891
56.58575731,280.8180342,1,1,78.78043957,0.565857573,2.808180342,0.787804396
69.50702545,262.2730081,1,1,67.89754866,0.695070254,2.622730081,0.678975487
113.4704939,-48.79766814,1,1,24.76210353,1.134704939,-0.487976681,0.247621035
-95.53991548,-50.33171192,1,1,36.93441302,-0.955399155,-0.503317119,0.36934413
94.01574568,-95.85820233,1,1,40.63935672,0.940157457,-0.958582023,0.406393567
200.6853026,38.85427651,1,1,48.41315778,2.006853026,0.388542765,0.484131578
24.0825188,288.6799273,1,1,94.01401789,0.240825188,2.886799273,0.940140179
-136.6627677,-35.18430504,1,1,50.68351234,-1.366627677,-0.35184305,0.506835123
-202.0093402,130.6891923,1,1,106.6098372,-2.020093402,1.306891923,1.066098372
126.6681572,41.32202021,1,1,56.26680949,1.266681572,0.413220202,0.562668095
40.80239473,-45.26034715,1,1,85.24159047,0.408023947,-0.452603472,0.852415905
49.11527238,-50.28723645,1,1,96.58285135,0.491152724,-0.502872364,0.965828513
167.2413951,79.57328043,1,1,52.66609784,1.672413951,0.795732804,0.526660978
289.6945951,-9.252915884,1,1,85.61015363,2.896945951,-0.092529159,0.856101536
50.06964604,53.12969393,1,1,123.733607,0.50069646,0.531296939,1.23733607
284.1701025,191.8935933,1,1,102.5036355,2.841701025,1.918935933,1.025036355
-246.183802,231.8437721,1,1,90.00405335,-2.46183802,2.318437721,0.900040533
221.7400493,-54.78687089,1,1,76.08116096,2.217400493,-0.547868709,0.76081161
-287.168809,-281.3663988,1,1,106.7371029,-2.87168809,-2.813663988,1.067371029
-198.5542142,240.6196478,1,1,99.50623927,-1.985542142,2.406196478,0.995062393
176.5519799,175.3164591,1,1,88.78266677,1.765519799,1.753164591,0.887826668
7.535995368,240.9350363,1,1,139.1052457,0.075359954,2.409350363,1.391052457
-61.49479498,-40.53945473,1,1,96.6141078,-0.61494795,-0.405394547,0.966141078
8.148061665,230.291252,1,1,141.1434688,0.081480617,2.30291252,1.411434688
-161.7543072,107.7006211,1,1,47.44855071,-1.617543072,1.077006211,0.474485507
-235.8150457,108.2864349,1,1,88.87174274,-2.358150457,1.082864349,0.888717427
-82.2831096,210.6197978,1,1,112.7562643,-0.822831096,2.106197978,1.127562643
33.75647121,12.07156221,1,1,73.45606193,0.337564712,0.120715622,0.734560619
7.764178037,-156.9733713,1,1,99.6986203,0.07764178,-1.569733713,0.996986203
-281.3680676,172.1926759,1,1,127.2370404,-2.813680676,1.721926759,1.272370404
78.80576175,-11.68471394,1,1,96.85086136,0.788057617,-0.116847139,0.968508614
-251.1990789,158.4302715,1,1,112.5551739,-2.511990789,1.584302715,1.125551739
228.0102143,-42.3424401,1,1,84.84429138,2.280102143,-0.423424401,0.848442914
-276.3036904,263.6540168,1,1,121.5223527,-2.763036904,2.636540168,1.215223527
205.182982,-265.0068089,1,1,46.18953118,2.05182982,-2.650068089,0.461895312
-133.217386,-40.48073934,1,1,46.50992479,-1.33217386,-0.404807393,0.465099248
-126.7767114,272.4502347,1,1,76.0849762,-1.267767114,2.724502347,0.760849762
67.48301273,-32.91991601,1,1,96.45223596,0.674830127,-0.32919916,0.96452236
-21.74000795,96.71836765,1,1,116.3443601,-0.217400079,0.967183676,1.163443601
-205.2655569,149.5556289,1,1,88.23152135,-2.052655569,1.495556289,0.882315213
-241.7081485,90.37736856,1,1,92.12966984,-2.417081485,0.903773686,0.921296698
-7.144308716,252.2198479,1,1,120.0718613,-0.071443087,2.522198479,1.200718613
-208.6614944,215.2725244,1,1,93.29623365,-2.086614944,2.152725244,0.932962336
217.3861346,138.9025217,1,1,85.27558696,2.173861346,1.389025217,0.85275587
64.60760244,163.629273,1,1,108.4060761,0.646076024,1.63629273,1.084060761
-284.0031556,4.437915454,1,1,78.10030759,-2.840031556,0.044379155,0.781003076
-10.74552662,265.4642792,1,1,92.60452823,-0.107455266,2.654642792,0.926045282
-217.0190013,-88.13436306,1,1,71.4692411,-2.170190013,-0.881343631,0.714692411
-212.6846954,181.1289977,1,1,64.79361857,-2.126846954,1.811289977,0.647936186
-280.960983,19.08111174,1,1,77.95553272,-2.80960983,0.190811117,0.779555327
-4.975060597,-147.8294184,1,1,93.55710494,-0.049750606,-1.478294184,0.935571049
111.4591253,-134.6410352,1,1,39.16580783,1.114591253,-1.346410352,0.391658078
11.78781015,-8.104180084,1,1,107.6246135,0.117878102,-0.081041801,1.076246135
27.2541835,60.19591994,1,1,124.1057858,0.272541835,0.601959199,1.241057858
-16.61867783,-172.9195259,1,1,79.88402941,-0.166186778,-1.729195259,0.798840294
-105.3343756,227.9145561,1,1,89.41819711,-1.053343756,2.279145561,0.894181971
229.0143216,52.15694206,1,1,109.1191624,2.290143216,0.521569421,1.091191624
-17.53675234,194.1034098,1,1,96.95334019,-0.175367523,1.941034098,0.969533402
-272.0170034,229.6792735,1,1,85.86201154,-2.720170034,2.296792735,0.858620115
248.3851416,102.9471242,1,1,80.5786156,2.483851416,1.029471242,0.805786156
63.93615251,148.7839497,1,1,130.2464812,0.639361525,1.487839497,1.302464812
178.9925461,79.29162586,1,1,45.19972627,1.789925461,0.792916259,0.451997263
-28.09824948,184.4839303,1,1,102.4327813,-0.280982495,1.844839303,1.024327813
39.0601916,-230.0297646,1,1,98.69309822,0.390601916,-2.300297646,0.986930982
30.60600996,-135.6156433,1,1,74.1894015,0.3060601,-1.356156433,0.741894015
-22.64944704,-230.8937478,1,1,102.9459593,-0.22649447,-2.308937478,1.029459593
-136.7700762,-19.72908606,1,1,48.6150486,-1.367700762,-0.197290861,0.486150486
92.75211175,211.1153835,1,1,112.4323502,0.927521118,2.111153835,1.124323502
104.0565008,112.1727238,1,1,108.9929739,1.040565008,1.121727238,1.089929739
25.71894069,34.2066045,1,1,81.13928203,0.257189407,0.342066045,0.81139282
36.35677724,-220.4201501,1,1,87.50028268,0.363567772,-2.204201501,0.875002827
-286.3883815,-111.584432,1,1,95.17553444,-2.863883815,-1.11584432,0.951755344
0.826464042,-69.07256911,1,1,102.2419256,0.00826464,-0.690725691,1.022419256
-229.1945059,17.18493536,1,1,98.44467709,-2.291945059,0.171849354,0.984446771
-241.734126,-58.96458944,1,1,76.45317322,-2.41734126,-0.589645894,0.764531732
-59.95642725,149.8061946,1,1,132.5624813,-0.599564272,1.498061946,1.325624813
-22.82628153,-86.77330571,1,1,94.00908365,-0.228262815,-0.867733057,0.940090837
215.9122364,60.06055754,1,1,94.65882051,2.159122364,0.600605575,0.946588205
54.19689846,91.36806408,1,1,91.46726463,0.541968985,0.913680641,0.914672646
54.05409478,-0.629055291,1,1,77.14899447,0.540540948,-0.006290553,0.771489945
288.0583413,-247.1138871,1,1,93.49922563,2.880583413,-2.471138871,0.934992256
111.2165727,228.5152001,1,1,80.909184,1.112165727,2.285152001,0.80909184
-14.82021352,12.97735411,1,1,102.0169793,-0.148202135,0.129773541,1.020169793
-142.918475,-262.8854758,1,1,47.9097038,-1.42918475,-2.628854758,0.479097038
-88.34966667,-215.8009258,1,1,73.84203461,-0.883496667,-2.158009258,0.738420346
81.62268745,-53.03420679,1,1,62.48403029,0.816226874,-0.530342068,0.624840303
282.8548215,134.6968921,1,1,144.5739736,2.828548215,1.346968921,1.445739736
-234.0858045,-34.56134692,1,1,90.68335373,-2.340858045,-0.345613469,0.906833537
-195.4690437,-17.28984429,1,1,27.7139284,-1.954690437,-0.172898443,0.277139284
-295.7879579,209.695288,1,1,101.3520944,-2.957879579,2.09695288,1.013520944
79.93751954,-123.0281226,1,1,67.62704927,0.799375195,-1.230281226,0.676270493
-100.7190979,122.5827801,1,1,112.599775,-1.007190979,1.225827801,1.12599775
208.3535307,-244.6226077,1,1,67.01671829,2.083535307,-2.446226077,0.670167183
181.2609184,-170.6629165,1,1,40.15995463,1.812609184,-1.706629165,0.401599546
104.7423254,193.1732462,1,1,93.28309034,1.047423254,1.931732462,0.932830903
-98.22140757,180.3123179,1,1,70.91743213,-0.982214076,1.803123179,0.709174321
-91.39294326,147.1442355,1,1,100.4251289,-0.913929433,1.471442355,1.004251289
30.35479573,-190.1909662,1,1,48.00813689,0.303547957,-1.901909662,0.480081369
44.27915692,151.4930177,1,1,140.7367406,0.442791569,1.514930177,1.407367406
233.1835261,86.82756028,1,1,105.1632368,2.331835261,0.868275603,1.051632368
141.4869809,-203.2074258,1,1,43.16852392,1.414869809,-2.032074258,0.431685239
-73.11865054,166.7718812,1,1,92.15329632,-0.731186505,1.667718812,0.921532963
256.1628826,-22.2424308,1,1,75.73963537,2.561628826,-0.222424308,0.757396354
190.4822847,-13.31992546,1,1,29.35263907,1.904822847,-0.133199255,0.293526391
268.5783925,158.0640186,1,1,139.8038882,2.685783925,1.580640186,1.398038882
-39.55686955,181.7823353,1,1,99.85394786,-0.395568696,1.817823353,0.998539479
152.4702551,27.78818158,1,1,81.61289712,1.524702551,0.277881816,0.816128971
280.1414203,147.186019,1,1,143.891481,2.801414203,1.47186019,1.43891481
-42.20687241,9.69730802,1,1,70.32220751,-0.422068724,0.09697308,0.703222075
166.127309,-151.3131841,1,1,41.51556239,1.66127309,-1.513131841,0.415155624
-211.7678112,65.6673637,1,1,89.84834438,-2.117678112,0.656673637,0.898483444
36.92096028,-53.50189177,1,1,92.4631087,0.369209603,-0.535018918,0.924631087
-261.1186928,85.38566507,1,1,81.0517724,-2.611186928,0.853856651,0.810517724
-43.29484808,-222.0936023,1,1,89.63167243,-0.432948481,-2.220936023,0.896316724
-80.43275185,-105.0352065,1,1,42.35231609,-0.804327518,-1.050352065,0.423523161
-58.5035333,-263.5189312,1,1,49.56438719,-0.585035333,-2.635189312,0.495643872
113.6685457,-78.65633282,1,1,42.71546711,1.136685457,-0.786563328,0.427154671
124.1394046,-44.64620388,1,1,33.75111234,1.241394046,-0.446462039,0.337511123
33.81124523,129.2890738,1,1,111.0413178,0.338112452,1.292890738,1.110413178
-289.6877477,61.33727781,1,1,114.6190203,-2.896877477,0.613372778,1.146190203
260.746479,-266.5451994,1,1,75.20241903,2.60746479,-2.665451994,0.75202419
61.64155131,249.0509945,1,1,95.82215138,0.616415513,2.490509945,0.958221514
-47.88558893,252.0263684,1,1,101.3805739,-0.478855889,2.520263684,1.013805739
298.5942599,284.2867861,1,1,106.2574439,2.985942599,2.842867861,1.062574439
-254.2364137,-299.5529437,1,1,105.4531391,-2.542364137,-2.995529437,1.054531391
29.89942432,279.5445236,1,1,82.20370734,0.298994243,2.795445236,0.822037073
210.996712,-95.49238572,1,1,66.49191045,2.10996712,-0.954923857,0.664919104
-40.95784966,16.45186416,1,1,73.03779241,-0.409578497,0.164518642,0.730377924
-148.8639287,127.6973249,1,1,49.26916864,-1.488639287,1.276973249,0.492691686
-9.768557483,-196.6858058,1,1,51.48649156,-0.097685575,-1.966858058,0.514864916
41.92998028,179.576222,1,1,101.6515598,0.419299803,1.79576222,1.016515598
53.66010153,217.0738979,1,1,121.8860614,0.536601015,2.170738979,1.218860614
255.7391693,145.8540337,1,1,109.4000892,2.557391693,1.458540337,1.094000892
257.85348,-299.5460621,1,1,106.5983831,2.5785348,-2.995460621,1.065983831
297.3094619,-70.18639473,1,1,101.6667623,2.973094619,-0.701863947,1.016667623
59.05989054,-279.8806317,1,1,60.40361034,0.590598905,-2.798806317,0.604036103
145.8134153,-195.2268145,1,1,47.42088666,1.458134153,-1.952268145,0.474208867
-185.1082264,-132.6761199,1,1,49.76886163,-1.851082264,-1.326761199,0.497688616
-82.26039205,216.0135018,1,1,117.3404129,-0.822603921,2.160135018,1.173404129
154.2863849,284.7064155,1,1,75.18846802,1.542863849,2.847064155,0.75188468
-22.70626871,259.7696042,1,1,99.74421533,-0.227062687,2.597696042,0.997442153
-46.1489471,-132.9315732,1,1,72.27658879,-0.461489471,-1.329315732,0.722765888
-68.29854458,-148.258514,1,1,77.21290232,-0.682985446,-1.48258514,0.772129023
-41.99799177,-88.99617645,1,1,71.7945289,-0.419979918,-0.889961765,0.717945289
-97.67979396,123.260998,1,1,114.2430037,-0.97679794,1.23260998,1.142430037
220.9039628,59.82059727,1,1,103.2604052,2.209039628,0.598205973,1.032604052
41.41358765,194.8218584,1,1,90.78009336,0.414135876,1.948218584,0.907800934
-61.12948951,231.3043259,1,1,125.9094841,-0.611294895,2.313043259,1.259094841
34.12034196,-41.85070068,1,1,74.67609004,0.34120342,-0.418507007,0.7467609
-177.1204897,69.94649661,1,1,45.8265,-1.771204897,0.699464966,0.458265
-172.7934769,173.1413301,1,1,94.70639889,-1.727934769,1.731413301,0.947063989
249.979937,13.32063659,1,1,94.9897945,2.49979937,0.133206366,0.949897945
43.46977782,-288.8426452,1,1,80.04304603,0.434697778,-2.888426452,0.80043046
32.15094333,-66.36164848,1,1,102.7872782,0.321509433,-0.663616485,1.027872782
126.3526245,-282.9440442,1,1,70.44205403,1.263526245,-2.829440442,0.70442054
-200.831414,-289.2726338,1,1,27.94825302,-2.00831414,-2.892726338,0.27948253
-66.61551461,53.02671987,1,1,115.141327,-0.666155146,0.530267199,1.15141327
194.2591527,219.3918192,1,1,73.92844812,1.942591527,2.193918192,0.739284481
278.2036548,-252.7668631,1,1,84.99872677,2.782036548,-2.527668631,0.849987268
-113.9195145,205.2497776,1,1,105.8438435,-1.139195145,2.052497776,1.058438435
-117.893118,222.0728309,1,1,84.73329245,-1.17893118,2.220728309,0.847332925
182.9605979,137.8266951,1,1,99.45426742,1.829605979,1.378266951,0.994542674
-64.54768585,-246.0342441,1,1,67.94731866,-0.645476859,-2.460342441,0.679473187
43.85209358,194.7109068,1,1,90.07065053,0.438520936,1.947109068,0.900706505
-58.33368225,253.7632374,1,1,89.0586331,-0.583336823,2.537632374,0.890586331
280.1058917,-254.7629704,1,1,91.2055052,2.801058917,-2.547629704,0.912055052
-299.5668781,-245.7359097,1,1,105.9782442,-2.995668781,-2.457359097,1.059782442
58.82892403,181.8921961,1,1,85.95294226,0.58828924,1.818921961,0.859529423
271.1499392,102.7070018,1,1,103.7563295,2.711499392,1.027070018,1.037563295
251.9918419,20.25828132,1,1,92.93852154,2.519918419,0.202582813,0.929385215
27.41896851,214.6575596,1,1,118.1375943,0.274189685,2.146575596,1.181375943
283.5736065,-152.255894,1,1,90.8961983,2.835736065,-1.52255894,0.908961983
-62.05443043,209.8847921,1,1,110.4012607,-0.620544304,2.098847921,1.104012607
-29.33741266,-94.11324558,1,1,74.80298158,-0.293374127,-0.941132456,0.748029816
42.75737943,94.39725158,1,1,101.0838832,0.427573794,0.943972516,1.010838832
167.1824033,-22.10667824,1,1,60.07983569,1.671824033,-0.221066782,0.600798357
-257.8489043,4.943996049,1,1,81.74312942,-2.578489043,0.04943996,0.817431294
-290.3387351,-104.9762812,1,1,98.21547828,-2.903387351,-1.049762812,0.982154783
282.1074505,73.58020323,1,1,105.9146694,2.821074505,0.735802032,1.059146694
-48.68291012,-299.7311037,1,1,102.1485219,-0.486829101,-2.997311037,1.021485219
260.721294,64.31397564,1,1,80.18282443,2.60721294,0.643139756,0.801828244
195.8452434,-233.9887201,1,1,57.94167374,1.958452434,-2.339887201,0.579416737
-79.81517425,247.3360601,1,1,80.78227317,-0.798151743,2.473360601,0.807822732
203.595895,125.8251348,1,1,107.7507426,2.03595895,1.258251348,1.077507426
46.81093219,-234.7671142,1,1,95.86535361,0.468109322,-2.347671142,0.958653536
-133.2180614,-89.80885206,1,1,57.21944723,-1.332180614,-0.898088521,0.572194472
46.58470386,-189.0025296,1,1,41.40324661,0.465847039,-1.890025296,0.414032466
-96.39956142,63.00497317,1,1,56.54678221,-0.963995614,0.630049732,0.565467822
231.3329305,-68.67850401,1,1,79.45976168,2.313329305,-0.68678504,0.794597617
-246.4483929,34.99050746,1,1,101.0760353,-2.464483929,0.349905075,1.010760353
-242.7145464,100.2757654,1,1,85.72786926,-2.427145464,1.002757654,0.857278693
204.5735433,182.1734807,1,1,59.746072,2.045735433,1.821734807,0.59746072
-295.7409697,126.1465031,1,1,142.924784,-2.957409697,1.261465031,1.42924784
277.0645333,-299.3607375,1,1,98.42870811,2.770645333,-2.993607375,0.984287081
-168.1932895,288.4940253,1,1,56.66400026,-1.681932895,2.884940253,0.566640003
149.3070315,182.0845636,1,1,99.52224085,1.493070315,1.820845636,0.995222408
-142.6555052,183.5851386,1,1,99.38330006,-1.426555052,1.835851386,0.993833001
-204.7487187,120.7478315,1,1,108.5487998,-2.047487187,1.207478315,1.085487998
128.9280306,296.0668422,1,1,77.4633011,1.289280306,2.960668422,0.774633011
-285.9460024,282.8384663,1,1,121.9506235,-2.859460024,2.828384663,1.219506235
96.32096398,136.1829288,1,1,108.5608744,0.96320964,1.361829288,1.085608744
212.380274,3.298752161,1,1,57.55896752,2.12380274,0.032987522,0.575589675
-93.88948663,-103.3249446,1,1,50.28229656,-0.938894866,-1.033249446,0.502822966
-114.2868684,-90.7112571,1,1,54.58486632,-1.142868684,-0.907112571,0.545848663
72.78312152,18.59182357,1,1,106.5635151,0.727831215,0.185918236,1.065635151
164.449262,166.8535411,1,1,100.0067754,1.64449262,1.668535411,1.000067754
87.67735816,-110.2256156,1,1,54.86587601,0.876773582,-1.102256156,0.54865876
-212.0329732,-252.0771026,1,1,57.71527286,-2.120329732,-2.520771026,0.577152729
-247.5289854,255.6949559,1,1,70.17511625,-2.475289854,2.556949559,0.701751163
19.5507517,89.9463983,1,1,129.4590539,0.195507517,0.899463983,1.294590539
10.61100765,-63.19325542,1,1,94.72483771,0.106110076,-0.631932554,0.947248377
