X,Y,Color,Radius,A,B,C
6328,3198.2,1,1,3863.870002,0.603115,127.503418
6318.21,3185.4,1,1,3863.935613,0.466049,128.127045
5474.69,5522.56,1,1,3864.099641,0.563614,122.232704
5512.83,5510.22,1,1,3864.165238,0.621814,122.122757
5549.97,5563.09,1,1,3864.230833,0.689973,122.004135
5524.96,7267.28,1,1,3864.329223,0.636276,115.040985
5546.02,7250.72,1,1,3864.394844,0.689761,111.910561
5561.39,7218.78,1,1,3864.460442,0.893688,110.420921
4964.93,7199.43,1,1,3864.558831,0.66971,110.175827
4983.46,7220.23,1,1,3864.624428,0.675587,110.542999
5290.47,3307.27,1,1,3864.788451,0.481324,105.987816
5384.49,3344.84,1,1,3864.854051,0.63284,109.118576
5137.84,3222.26,1,1,3865.01807,0.386379,112.814278
5200.17,3047.14,1,1,3865.083664,0.476774,102.983879
5242.54,3191.85,1,1,3865.149264,0.452998,108.272858
5287.11,3218.55,1,1,3865.214851,0.392276,108.545952
5352.54,3062.3,1,1,3865.280448,0.497219,106.207932
5521.79,3656.04,1,1,3865.477255,0.292155,151.25708
5402.18,2984.09,1,1,3865.542805,0.389442,107.464333
5505.64,3349.56,1,1,3865.60841,0.357123,123.867294
5489.18,3756.94,1,1,3865.673992,0.262775,156.738159
5528.76,3398.21,1,1,3865.739566,0.360981,124.562653
5550.92,3139.64,1,1,3865.805144,0.376825,112.853767
5551.99,3070.95,1,1,3865.903532,0.445385,109.175102
5556.06,3186.31,1,1,3866.001942,0.445054,113.667274
5570.04,3119.19,1,1,3866.06752,0.525703,113.977119
5620.32,3174.03,1,1,3866.133103,0.525725,116.139191
5638.8,3091.73,1,1,3866.198695,0.492775,112.78373
5634.66,3180.11,1,1,3866.264296,0.541591,117.641739
5739.84,2959.24,1,1,3866.329883,0.422345,109.103134
5649.73,3161.1,1,1,3866.395503,0.57328,120.2313
5662.76,3121.7,1,1,3866.493897,0.540802,119.447723
5660.9,3071.99,1,1,3866.592312,0.592791,118.954056
5559.51,2956.04,1,1,3866.690716,0.458146,116.44928
5544.75,3071.51,1,1,3866.75633,0.481478,121.871643
5588.46,2964.26,1,1,3866.920321,0.419218,118.11203
5668.04,2946.11,1,1,3867.05151,0.488773,116.019943
5675.04,2909.83,1,1,3867.149915,0.540006,117.018478
5673.33,2882.08,1,1,3867.215497,0.500203,117.30661
6212.99,2641.3,1,1,3867.281083,0.596889,119.646263
6214.45,2586.41,1,1,3867.346684,0.640135,121.254532
6186.87,2541.32,1,1,3867.412272,0.470071,121.020378
6393.8,2504.16,1,1,3867.47786,0.647792,121.77095
6364.32,2524.83,1,1,3867.54344,0.46142,122.184479
6343.32,2553.38,1,1,3867.64185,0.474292,125.707344
5071.77,4398.37,1,1,3867.87145,0.447647,125.447083
5136.16,4320.24,1,1,3867.937031,0.498036,122.592537
5139.48,3552.58,1,1,3868.166659,0.447607,98.092979
5196.29,3973.93,1,1,3868.527497,0.456589,116.635643
5197.43,3968.56,1,1,3868.593092,0.607195,115.892029
5199.83,3992.56,1,1,3868.658686,0.526303,115.40213
5193.01,4099.88,1,1,3868.757057,0.657775,114.84317
5179.25,4129.48,1,1,3868.822646,0.866795,113.897293
5169.99,4140.58,1,1,3868.888256,0.717755,113.858673
5174.48,4101.26,1,1,3868.953865,0.761519,111.661201
5186.85,4047.1,1,1,3869.019452,0.700772,111.842026
5155,4065.13,1,1,3869.085065,0.701112,112.51413
5118.27,4378.33,1,1,3869.18346,0.347894,134.886551
4984.67,3793.94,1,1,3869.249018,0.412534,97.298401
5051.85,3795.23,1,1,3869.413006,0.442095,108.942963
5249.36,4488.39,1,1,3869.576989,0.401247,109.097626
5277.19,4283.8,1,1,3869.675372,0.474235,115.505508
4516.52,4262.8,1,1,3869.773765,0.431214,120.585213
5373.12,5463.34,1,1,3870.068945,0.625794,110.932457
5338.8,5388.65,1,1,3870.13456,0.705539,112.631546
5316.66,5327.36,1,1,3870.200174,0.719057,112.082718
5294.73,5358.66,1,1,3870.26575,0.405644,112.046013
5620.03,7333.34,1,1,3870.429721,0.770332,108.542168
5638.53,7295.51,1,1,3870.495313,0.771435,110.123985
5736.98,8328.57,1,1,3870.593702,0.373261,105.10833
5132.89,4397.86,1,1,3871.085733,0.647483,120.055832
5145.38,4385.21,1,1,3871.151357,0.759931,117.822006
5143.67,4390.93,1,1,3871.216956,0.747527,117.107094
5137.6,4395.32,1,1,3871.282535,0.832257,115.280434
5129.9,4401.25,1,1,3871.348165,0.747934,116.307289
5469.55,5678.64,1,1,3871.446584,0.742895,112.084846
5489.24,5687.09,1,1,3871.512196,0.705775,113.473709
5510.76,5691.17,1,1,3871.57781,0.977268,114.601028
4285.23,4297.24,1,1,3871.741837,0.510474,113.281097
4300.17,4314.22,1,1,3871.807437,0.900671,111.674355
4326.69,4299.52,1,1,3871.87309,0.7915,111.237411
4346.91,4301.78,1,1,3871.9387,0.805358,111.626328
4278.88,4208.38,1,1,3872.13553,0.584582,115.919464
4317.68,4219.18,1,1,3872.201141,0.667522,119.224251
4344.25,4219.71,1,1,3872.266712,0.497796,119.698166
4379.28,4213.04,1,1,3872.332317,0.56911,120.817352
4416.74,4209.15,1,1,3872.397889,0.544902,121.81514
4699.1,4275.43,1,1,3872.59468,0.488245,117.875572
4763.4,4287.86,1,1,3872.660294,0.531759,122.171928
4652.9,4273.2,1,1,3872.725905,0.428687,119.703278
4654.45,4263.1,1,1,3872.791523,0.566341,118.710373
4705.97,4248.01,1,1,3872.857131,0.733135,120.247475
4735.14,4264,1,1,3872.922752,0.634784,118.560638
4757.22,4279.53,1,1,3872.988354,0.857088,117.053421
4778.15,4282.41,1,1,3873.053984,0.632057,115.088234
4794.5,4267.7,1,1,3873.119573,0.94403,114.532265
4737.92,4237.63,1,1,3873.185167,0.491314,112.873764
4758.28,4256.07,1,1,3873.250764,0.605353,114.887772
4807.89,4256.39,1,1,3873.316406,0.845523,113.354973
4839.8,4261.09,1,1,3873.381987,0.665105,113.52803
4855.77,4267.56,1,1,3873.447591,0.881714,112.027168
4812.08,4251.01,1,1,3873.51316,0.934869,111.791695
4797.47,4238.48,1,1,3873.578758,0.716143,111.45816
4807.57,4238.84,1,1,3873.644362,0.793319,111.802757
4800.05,4232.64,1,1,3873.709977,0.812454,113.002617
4794.06,4228.96,1,1,3873.77559,0.669991,113.370026
4791.39,4265.21,1,1,3873.841183,0.825849,113.927498
5087.45,4413.81,1,1,3873.939569,0.486545,111.514473
5118.87,4420.47,1,1,3874.005159,0.746564,111.819092
5129.28,4407.57,1,1,3874.070763,0.573999,113.280029
5135.32,4415.74,1,1,3874.136364,0.703636,112.947754
4985.12,4382.08,1,1,3874.23477,0.60086,105.560722
5013.85,4393.89,1,1,3874.300369,0.654032,113.264153
5040.04,4410.71,1,1,3874.365962,0.666548,112.824432
5033.45,4401.85,1,1,3874.431554,0.652137,115.485489
4950.41,4380.13,1,1,3874.49716,0.937589,117.436363
4940.43,4378.05,1,1,3874.562766,0.628254,117.881531
4942.79,4379.29,1,1,3874.628398,0.74174,117.027267
5060.43,4477.29,1,1,3874.726785,0.519038,118.547394
5063.54,4451.59,1,1,3874.923544,0.519888,118.921333
5741.26,5326.8,1,1,3875.218758,0.368035,59.581963
4830.71,4405.87,1,1,3875.349917,0.562045,113.217216
4838.25,4411.19,1,1,3875.41552,0.830542,112.345215
4850.73,4399.87,1,1,3875.481132,0.833432,111.624641
4848.78,4381.75,1,1,3875.546748,0.762359,112.666443
4809.15,4368,1,1,3875.612367,0.748586,113.201401
4796.35,4362.89,1,1,3875.677983,0.789136,114.374275
4794.19,4360.7,1,1,3875.776376,0.811927,117.02726
4790.81,4366.78,1,1,3875.841976,0.838587,116.821854
4788.49,4369.58,1,1,3875.907568,0.923624,118.435028
4796.57,4354.12,1,1,3875.973163,0.690664,117.276108
4792.38,4351.71,1,1,3876.038771,0.784084,117.263924
4778.82,4352.26,1,1,3876.104371,0.832942,116.776199
4772.94,4359.47,1,1,3876.169987,0.79751,115.400536
4764.95,4381.17,1,1,3876.23558,0.950947,115.816826
4762.42,4391.14,1,1,3876.301184,0.991935,115.781075
4750.47,4402.24,1,1,3876.3668,0.743377,115.999031
4732.47,4421.53,1,1,3876.432422,0.844109,116.286095
4734.57,4446.5,1,1,3876.49804,0.661343,116.14196
4721.81,4477.79,1,1,3876.563661,0.570688,116.341629
4730.29,4468.79,1,1,3876.629287,0.727096,117.412064
4750.23,4443.13,1,1,3876.69488,0.879035,117.048477
4764.32,4402.74,1,1,3876.760484,0.947279,117.464363
4776.29,4378.81,1,1,3876.82609,0.932483,117.558929
4782.38,4356.83,1,1,3876.891692,0.721188,117.648239
4793.72,4314.12,1,1,3876.957316,0.49181,116.699295
5034.69,4291.3,1,1,3877.022933,0.441122,111.901344
5025.05,4273.51,1,1,3877.088528,0.764152,112.572868
5037.89,4235.71,1,1,3877.15413,0.874181,112.395638
5035.99,4204.25,1,1,3877.219737,0.77791,112.709221
5052.33,4168.61,1,1,3877.285334,0.880166,114.123268
5060.33,4165.33,1,1,3877.350924,0.608528,114.674683
5053.79,4227.02,1,1,3877.875787,0.334492,135.705048
4696.74,3451.22,1,1,3877.94138,0.49686,79.987411
4957.16,3810.81,1,1,3878.138232,0.528452,105.136292
4897.69,3787.89,1,1,3878.203811,0.447472,98.06002
4993.4,4024.69,1,1,3878.400625,0.414659,110.928009
5116.01,4152.98,1,1,3878.564628,0.997718,104.969673
5108.44,4128.92,1,1,3878.63022,0.924336,105.765862
5110.3,4132.71,1,1,3878.695856,0.922481,104.76683
4971.46,3921.36,1,1,3878.82706,0.454462,92.015778
4945.48,4379,1,1,3879.056701,0.441076,120.13092
4828.06,4018.18,1,1,3879.122311,0.372972,99.975052
4818.53,3786.68,1,1,3879.253511,0.526017,98.942291
5061.32,3667.72,1,1,3879.38472,0.428813,102.742126
5089.17,3553.61,1,1,3879.450299,0.459363,100.80619
4995.59,3102.06,1,1,3879.548726,0.627805,83.431694
5223.71,3603.18,1,1,3879.647128,0.423683,112.855797
5069.75,3567.04,1,1,3879.712731,0.426947,114.439034
5069.56,3443.46,1,1,3879.778351,0.472669,108.499992
5044.33,3465.91,1,1,3879.876771,0.478024,109.043152
5198.57,3936.95,1,1,3879.975148,0.296096,148.606232
4917.4,3349.04,1,1,3880.139137,0.348365,114.70961
4790.28,3371.06,1,1,3880.237583,0.361374,122.880737
4784.97,3045.54,1,1,3880.303195,0.430245,109.703224
4909.92,4314.23,1,1,3880.500017,0.486092,116.356697
4541.02,4450.33,1,1,3880.959305,0.585345,101.563087
4855.19,5453.98,1,1,3882.074598,0.333487,94.598663
4803.33,5441.93,1,1,3882.30421,0.318651,100.691933
4678.01,5426.85,1,1,3882.533786,0.342198,94.848503
5152.41,5243.95,1,1,3883.288133,0.372552,96.135704
4912.63,5306.81,1,1,3883.517766,0.433558,103.679955
5025.91,5313.85,1,1,3883.616175,0.544452,93.831497
5165.37,5254.54,1,1,3883.911387,0.343023,85.857269
5334.49,5334.5,1,1,3884.239453,0.504544,104.973167
5227.1,5303.97,1,1,3884.403426,0.370338,120.037292
5341.61,5265.03,1,1,3884.567464,0.370988,100.654953
5582.45,5263.99,1,1,3884.829857,0.508476,66.058128
5367.9,5239.21,1,1,3884.895441,0.413982,76.431007
5212.98,5163.75,1,1,3884.961051,0.442279,75.195007
5248.36,5283.05,1,1,3885.354663,0.463028,96.44738
5227.82,5285.84,1,1,3885.453051,0.342823,103.134293
5102.33,5216.7,1,1,3885.94499,0.442564,93.514015
4990.93,5275.02,1,1,3886.437089,0.329684,95.074356
5008.93,5818.66,1,1,3887.257157,0.567592,94.455627
5006.91,6000.9,1,1,3887.322762,0.471048,100.494881
5014.17,5963.7,1,1,3887.38838,0.700192,97.326904
5009.34,5979.79,1,1,3887.453999,0.574576,96.76828
5019.17,5956.9,1,1,3887.519602,0.667678,96.214546
5032.39,5882.16,1,1,3887.585225,0.571462,94.807991
4922.81,5063.02,1,1,3888.142897,0.479376,92.451469
5647.17,4639.34,1,1,3889.487813,0.440876,99.354973
6010.55,4806.4,1,1,3889.717419,0.332039,122.132904
6290.35,4771.22,1,1,3889.783026,0.387302,88.716423
6324.56,4843.77,1,1,3889.947011,0.431176,90.701103
6263.08,4832.61,1,1,3890.012642,0.544712,103.243507
6402.49,4810.92,1,1,3890.176647,0.484375,92.330154
6442.34,4811.4,1,1,3890.242263,0.655984,92.073456
6439.13,4811.1,1,1,3890.307879,0.564895,93.888351
6394.05,4947.36,1,1,3890.373512,0.581404,97.350861
6423.16,4960.12,1,1,3890.439117,0.513158,96.000191
6350.13,4978.89,1,1,3890.504749,0.4244,100.329941
6138.63,4897.61,1,1,3890.603158,0.467388,131.837311
6567.94,6116.31,1,1,3890.734368,0.729231,111.876305
6603.73,6119.12,1,1,3890.799972,0.902309,111.128555
6603.37,6111.91,1,1,3890.865559,0.772678,112.898422
6623.56,6105.11,1,1,3890.931163,0.762706,110.373756
6620.65,6111.32,1,1,3890.996738,0.747895,108.351326
6079.92,5873.68,1,1,3891.062361,0.470118,105.276016
6104.06,5851.7,1,1,3891.127974,0.917997,105.747719
6106.32,5857.27,1,1,3891.193584,0.884186,107.09552
6114.24,5853.36,1,1,3891.291982,1,107.909096
6363.71,5109.93,1,1,3891.456011,0.624261,92.352333
5463.7,4901.83,1,1,3891.718487,0.434682,104.340813
5356.65,4807.5,1,1,3892.308974,0.474785,108.657532
5435.73,4860.69,1,1,3892.669778,0.410562,106.926819
5433.74,4786.79,1,1,3893.063334,0.35755,106.953278
5077.16,4847.61,1,1,3893.752183,0.472183,102.05278
5243.49,4840.95,1,1,3893.916193,0.41641,102.884163
5538.77,4778.3,1,1,3895.32671,0.414738,72.156525
5030.17,4969.43,1,1,3895.720299,0.407488,94.53109
5029,4857.64,1,1,3896.573141,0.461081,103.535049
5393.42,5230.21,1,1,3897.16358,0.376701,103.446007
5803.54,5089.18,1,1,3897.491651,0.391161,70.055878
5496.19,5194.32,1,1,3897.622819,0.537769,98.908783
5517.78,5215.91,1,1,3897.688421,0.601062,96.69413
5522.2,5236.38,1,1,3897.754023,0.613786,97.729469
5514.41,5215.46,1,1,3897.852392,0.584812,99.87249
5310.3,5001.27,1,1,3898.049208,0.415641,98.52211
5313.59,5044.16,1,1,3898.114813,0.49772,99.133835
5167.92,4972.94,1,1,3898.213224,0.485514,99.494949
5378.71,4863.45,1,1,3899.066098,0.429512,111.166229
5294.72,4936.71,1,1,3899.197328,0.448324,106.705238
5176.1,4887.77,1,1,3899.558086,0.445554,101.890503
5154.74,5003.61,1,1,3900.34539,0.470068,97.334641
5085.49,5032.77,1,1,3901.034252,0.479358,96.831429
5230.44,5228.99,1,1,3901.559071,0.456681,98.837189
5352.57,5228.27,1,1,3901.821454,0.546918,95.270714
5371.72,5209.46,1,1,3901.887048,0.618964,97.11084
5312.61,5150.75,1,1,3902.051029,0.413094,96.539215
5316.85,5177.03,1,1,3902.116628,0.716016,97.071487
5316.88,5135.48,1,1,3902.247813,0.40147,97.678719
5258.23,5155.24,1,1,3902.543016,0.647649,94.844238
5345.4,5227.34,1,1,3902.608622,0.630001,95.117424
5350.41,5210.51,1,1,3902.674263,0.703955,95.131783
5351.71,5209.88,1,1,3902.739861,0.600696,95.620491
5346.82,5195.47,1,1,3902.805458,0.577245,95.726372
